ds,y,drug
2025-06-26,112,Atorvastatin 40mg
2025-06-27,102,Atorvastatin 40mg
2025-06-28,74,Atorvastatin 40mg
2025-06-29,68,Atorvastatin 40mg
2025-06-30,110,Atorvastatin 40mg
2025-07-01,86,Atorvastatin 40mg
2025-07-02,94,Atorvastatin 40mg
2025-07-03,100,Atorvastatin 40mg
2025-07-04,113,Atorvastatin 40mg
2025-07-05,90,Atorvastatin 40mg
2025-07-06,66,Atorvastatin 40mg
2025-07-07,94,Atorvastatin 40mg
2025-07-08,105,Atorvastatin 40mg
2025-07-09,103,Atorvastatin 40mg
2025-07-10,106,Atorvastatin 40mg
2025-07-11,104,Atorvastatin 40mg
2025-07-12,83,Atorvastatin 40mg
2025-07-13,91,Atorvastatin 40mg
2025-07-14,103,Atorvastatin 40mg
2025-07-15,125,Atorvastatin 40mg
2025-07-16,111,Atorvastatin 40mg
2025-07-17,109,Atorvastatin 40mg
2025-07-18,109,Atorvastatin 40mg
2025-07-19,73,Atorvastatin 40mg
2025-07-20,92,Atorvastatin 40mg
2025-07-21,111,Atorvastatin 40mg
2025-07-22,103,Atorvastatin 40mg
2025-07-23,112,Atorvastatin 40mg
2025-07-24,108,Atorvastatin 40mg
2025-07-25,123,Atorvastatin 40mg
2025-07-26,72,Atorvastatin 40mg
2025-07-27,94,Atorvastatin 40mg
2025-07-28,95,Atorvastatin 40mg
2025-07-29,101,Atorvastatin 40mg
2025-07-30,106,Atorvastatin 40mg
2025-07-31,110,Atorvastatin 40mg
2025-08-01,109,Atorvastatin 40mg
2025-08-02,92,Atorvastatin 40mg
2025-08-03,80,Atorvastatin 40mg
2025-08-04,116,Atorvastatin 40mg
2025-08-05,103,Atorvastatin 40mg
2025-08-06,104,Atorvastatin 40mg
2025-08-07,100,Atorvastatin 40mg
2025-08-08,101,Atorvastatin 40mg
2025-08-09,89,Atorvastatin 40mg
2025-08-10,82,Atorvastatin 40mg
2025-08-11,109,Atorvastatin 40mg
2025-08-12,83,Atorvastatin 40mg
2025-08-13,115,Atorvastatin 40mg
2025-08-14,111,Atorvastatin 40mg
2025-08-15,119,Atorvastatin 40mg
2025-08-16,87,Atorvastatin 40mg
2025-08-17,77,Atorvastatin 40mg
2025-08-18,120,Atorvastatin 40mg
2025-08-19,116,Atorvastatin 40mg
2025-08-20,102,Atorvastatin 40mg
2025-08-21,105,Atorvastatin 40mg
2025-08-22,103,Atorvastatin 40mg
2025-08-23,92,Atorvastatin 40mg
2025-08-24,85,Atorvastatin 40mg
2025-08-25,111,Atorvastatin 40mg
2025-08-26,118,Atorvastatin 40mg
2025-08-27,110,Atorvastatin 40mg
2025-08-28,119,Atorvastatin 40mg
2025-08-29,104,Atorvastatin 40mg
2025-08-30,85,Atorvastatin 40mg
2025-08-31,88,Atorvastatin 40mg
2025-09-01,106,Atorvastatin 40mg
2025-09-02,106,Atorvastatin 40mg
2025-09-03,113,Atorvastatin 40mg
2025-09-04,109,Atorvastatin 40mg
2025-09-05,111,Atorvastatin 40mg
2025-09-06,82,Atorvastatin 40mg
2025-09-07,85,Atorvastatin 40mg
2025-09-08,103,Atorvastatin 40mg
2025-09-09,115,Atorvastatin 40mg
2025-09-10,116,Atorvastatin 40mg
2025-09-11,88,Atorvastatin 40mg
2025-09-12,115,Atorvastatin 40mg
2025-09-13,73,Atorvastatin 40mg
2025-09-14,67,Atorvastatin 40mg
2025-09-15,86,Atorvastatin 40mg
2025-09-16,105,Atorvastatin 40mg
2025-09-17,107,Atorvastatin 40mg
2025-09-18,105,Atorvastatin 40mg
2025-09-19,115,Atorvastatin 40mg
2025-09-20,84,Atorvastatin 40mg
2025-09-21,84,Atorvastatin 40mg
2025-09-22,106,Atorvastatin 40mg
2025-09-23,93,Atorvastatin 40mg
2025-09-24,118,Atorvastatin 40mg
2025-09-25,111,Atorvastatin 40mg
2025-09-26,123,Atorvastatin 40mg
2025-09-27,91,Atorvastatin 40mg
2025-09-28,101,Atorvastatin 40mg
2025-09-29,126,Atorvastatin 40mg
2025-09-30,110,Atorvastatin 40mg
2025-10-01,108,Atorvastatin 40mg
2025-10-02,112,Atorvastatin 40mg
2025-10-03,104,Atorvastatin 40mg
2025-10-04,96,Atorvastatin 40mg
2025-10-05,83,Atorvastatin 40mg
2025-10-06,130,Atorvastatin 40mg
2025-10-07,113,Atorvastatin 40mg
2025-10-08,138,Atorvastatin 40mg
2025-10-09,123,Atorvastatin 40mg
2025-10-10,118,Atorvastatin 40mg
2025-10-11,104,Atorvastatin 40mg
2025-10-12,92,Atorvastatin 40mg
2025-10-13,105,Atorvastatin 40mg
2025-10-14,120,Atorvastatin 40mg
2025-10-15,115,Atorvastatin 40mg
2025-10-16,120,Atorvastatin 40mg
2025-10-17,100,Atorvastatin 40mg
2025-10-18,90,Atorvastatin 40mg
2025-10-19,75,Atorvastatin 40mg
2025-10-20,104,Atorvastatin 40mg
2025-10-21,107,Atorvastatin 40mg
2025-10-22,109,Atorvastatin 40mg
2025-10-23,119,Atorvastatin 40mg
2025-10-24,116,Atorvastatin 40mg
2025-10-25,90,Atorvastatin 40mg
2025-10-26,98,Atorvastatin 40mg
2025-10-27,136,Atorvastatin 40mg
2025-10-28,118,Atorvastatin 40mg
2025-10-29,115,Atorvastatin 40mg
2025-10-30,106,Atorvastatin 40mg
2025-10-31,103,Atorvastatin 40mg
2025-11-01,74,Atorvastatin 40mg
2025-11-02,98,Atorvastatin 40mg
2025-11-03,112,Atorvastatin 40mg
2025-11-04,106,Atorvastatin 40mg
2025-11-05,101,Atorvastatin 40mg
2025-11-06,114,Atorvastatin 40mg
2025-11-07,92,Atorvastatin 40mg
2025-11-08,96,Atorvastatin 40mg
2025-11-09,102,Atorvastatin 40mg
2025-11-10,107,Atorvastatin 40mg
2025-11-11,110,Atorvastatin 40mg
2025-11-12,97,Atorvastatin 40mg
2025-11-13,102,Atorvastatin 40mg
2025-11-14,125,Atorvastatin 40mg
2025-11-15,96,Atorvastatin 40mg
2025-11-16,90,Atorvastatin 40mg
2025-11-17,115,Atorvastatin 40mg
2025-11-18,100,Atorvastatin 40mg
2025-11-19,124,Atorvastatin 40mg
2025-11-20,126,Atorvastatin 40mg
2025-11-21,99,Atorvastatin 40mg
2025-11-22,94,Atorvastatin 40mg
2025-11-23,84,Atorvastatin 40mg
2025-11-24,111,Atorvastatin 40mg
2025-11-25,116,Atorvastatin 40mg
2025-11-26,110,Atorvastatin 40mg
2025-11-27,110,Atorvastatin 40mg
2025-11-28,95,Atorvastatin 40mg
2025-11-29,85,Atorvastatin 40mg
2025-11-30,91,Atorvastatin 40mg
2025-12-01,113,Atorvastatin 40mg
2025-12-02,113,Atorvastatin 40mg
2025-12-03,97,Atorvastatin 40mg
2025-12-04,95,Atorvastatin 40mg
2025-12-05,107,Atorvastatin 40mg
2025-12-06,81,Atorvastatin 40mg
2025-12-07,97,Atorvastatin 40mg
2025-12-08,119,Atorvastatin 40mg
2025-12-09,116,Atorvastatin 40mg
2025-12-10,112,Atorvastatin 40mg
2025-12-11,116,Atorvastatin 40mg
2025-12-12,107,Atorvastatin 40mg
2025-12-13,91,Atorvastatin 40mg
2025-12-14,96,Atorvastatin 40mg
2025-12-15,118,Atorvastatin 40mg
2025-12-16,117,Atorvastatin 40mg
2025-12-17,121,Atorvastatin 40mg
2025-12-18,105,Atorvastatin 40mg
2025-12-19,90,Atorvastatin 40mg
2025-12-20,89,Atorvastatin 40mg
2025-12-21,92,Atorvastatin 40mg
2025-12-22,104,Atorvastatin 40mg
2025-12-23,113,Atorvastatin 40mg
2025-12-24,110,Atorvastatin 40mg
2025-12-25,101,Atorvastatin 40mg
2025-12-26,120,Atorvastatin 40mg
2025-12-27,91,Atorvastatin 40mg
2025-12-28,89,Atorvastatin 40mg
2025-12-29,109,Atorvastatin 40mg
2025-12-30,113,Atorvastatin 40mg
2025-12-31,112,Atorvastatin 40mg
2026-01-01,117,Atorvastatin 40mg
2026-01-02,124,Atorvastatin 40mg
2026-01-03,84,Atorvastatin 40mg
2026-01-04,88,Atorvastatin 40mg
2026-01-05,131,Atorvastatin 40mg
2026-01-06,125,Atorvastatin 40mg
2026-01-07,118,Atorvastatin 40mg
2026-01-08,128,Atorvastatin 40mg
2026-01-09,111,Atorvastatin 40mg
2026-01-10,100,Atorvastatin 40mg
2026-01-11,69,Atorvastatin 40mg
2026-01-12,129,Atorvastatin 40mg
2026-01-13,116,Atorvastatin 40mg
2026-01-14,120,Atorvastatin 40mg
2026-01-15,125,Atorvastatin 40mg
2026-01-16,117,Atorvastatin 40mg
2026-01-17,85,Atorvastatin 40mg
2026-01-18,96,Atorvastatin 40mg
2026-01-19,117,Atorvastatin 40mg
2026-01-20,132,Atorvastatin 40mg
2026-01-21,125,Atorvastatin 40mg
2026-01-22,112,Atorvastatin 40mg
2026-01-23,126,Atorvastatin 40mg
2026-01-24,98,Atorvastatin 40mg
2026-01-25,96,Atorvastatin 40mg
2026-01-26,106,Atorvastatin 40mg
2026-01-27,103,Atorvastatin 40mg
2026-01-28,109,Atorvastatin 40mg
2026-01-29,104,Atorvastatin 40mg
